engine_id,flight_cycle,max_cycle,sensor_T24,sensor_T30,sensor_T50,sensor_P30,sensor_Nf,sensor_Nc,vibration_rms,RUL_cycles
88,71,297,642.08,1586.58,1400.86,552.5,2388.02,9050.4,0.0239,226
88,72,297,642.34,1585.77,1401.28,551.88,2387.88,9051.6,0.0284,225
88,73,297,642.31,1586.71,1399.88,552.62,2387.96,9049.74,0.027,224
88,74,297,641.68,1587.61,1399.97,552.47,2388.02,9050.67,0.0284,223
88,75,297,642.26,1586.33,1399.7,553.22,2387.9,9050.42,0.0245,222
88,76,297,643.09,1584.69,1400.09,552.91,2387.94,9049.33,0.0292,221
88,77,297,642.7,1586.08,1400.16,552.57,2387.99,9051.9,0.0281,220
88,78,297,642.4,1587.41,1401.5,552.94,2387.93,9050.24,0.0267,219
88,79,297,642.04,1586.0,1401.01,552.12,2387.96,9050.02,0.0302,218
88,80,297,642.68,1585.9,1401.49,552.36,2387.96,9049.9,0.0316,217
88,81,297,642.3,1585.77,1400.23,553.18,2387.9,9050.48,0.0288,216
88,82,297,642.11,1584.7,1400.52,552.78,2388.0,9050.91,0.0246,215
88,83,297,642.42,1588.81,1400.94,552.29,2387.91,9050.35,0.032,214
88,84,297,642.29,1587.97,1400.74,552.66,2387.9,9051.41,0.0307,213
88,85,297,643.47,1586.46,1400.44,552.63,2387.92,9051.69,0.0208,212
88,86,297,642.66,1586.97,1400.4,552.9,2387.98,9050.98,0.0245,211
88,87,297,642.15,1588.96,1401.21,552.99,2387.87,9050.12,0.0289,210
88,88,297,642.72,1587.86,1400.77,553.1,2387.97,9050.56,0.0305,209
88,89,297,642.57,1586.7,1400.69,552.43,2387.93,9050.56,0.0312,208
88,90,297,642.75,1587.1,1401.63,552.48,2387.93,9049.85,0.0287,207
88,91,297,642.7,1586.24,1400.6,553.37,2387.98,9051.33,0.0277,206
88,92,297,642.53,1585.61,1401.05,552.54,2387.96,9051.18,0.0307,205
88,93,297,642.51,1586.21,1401.41,552.55,2387.97,9050.68,0.0308,204
88,94,297,642.17,1586.28,1402.48,551.8,2387.93,9050.89,0.0296,203
88,95,297,641.97,1586.75,1402.14,552.65,2387.93,9051.89,0.0326,202
88,96,297,641.95,1587.5,1402.63,552.46,2387.91,9051.31,0.0297,201
88,97,297,642.25,1586.12,1401.35,552.56,2387.99,9051.33,0.0222,200
88,98,297,642.64,1584.32,1401.47,552.42,2387.93,9052.43,0.0326,199
88,99,297,642.36,1587.04,1401.25,552.12,2387.98,9051.82,0.0321,198
88,100,297,643.5,1586.74,1402.11,552.5,2387.98,9052.07,0.0311,197
88,101,297,642.9,1589.56,1400.71,552.76,2387.91,9051.02,0.0289,196
88,102,297,642.41,1587.06,1400.83,552.53,2387.95,9051.32,0.0311,195
88,103,297,642.39,1587.8,1401.55,552.35,2387.95,9051.29,0.0317,194
88,104,297,643.72,1586.53,1400.61,552.34,2387.91,9051.41,0.0297,193
88,105,297,642.19,1588.82,1402.4,552.51,2387.87,9051.05,0.033,192
88,106,297,643.55,1586.73,1402.53,552.01,2387.92,9052.25,0.0365,191
88,107,297,642.92,1585.9,1401.49,552.05,2387.9,9051.9,0.0319,190
88,108,297,643.55,1586.03,1402.54,552.02,2387.91,9050.74,0.0402,189
88,109,297,643.01,1586.02,1401.05,551.99,2387.94,9050.95,0.0349,188
88,110,297,643.33,1586.06,1403.43,551.93,2387.97,9051.28,0.0397,187
88,111,297,642.79,1587.22,1402.63,551.96,2387.84,9051.89,0.0371,186
88,112,297,643.44,1588.63,1401.52,552.29,2387.86,9052.58,0.0359,185
88,113,297,643.32,1588.42,1401.85,552.73,2387.91,9052.31,0.0337,184
88,114,297,644.08,1588.49,1401.8,551.91,2387.95,9051.39,0.0311,183
88,115,297,642.91,1587.6,1401.48,552.58,2387.87,9051.12,0.0345,182
88,116,297,643.25,1588.07,1404.26,552.19,2387.98,9051.98,0.0348,181
88,117,297,643.32,1588.42,1402.93,551.96,2387.88,9051.15,0.0388,180
88,118,297,643.77,1587.69,1401.38,551.83,2387.95,9051.22,0.0356,179
88,119,297,643.35,1589.38,1400.87,552.08,2387.91,9050.43,0.0328,178
88,120,297,643.55,1586.94,1403.64,552.25,2387.95,9051.71,0.0369,177
88,121,297,642.81,1587.37,1402.25,552.23,2387.9,9050.99,0.0364,176
88,122,297,642.89,1587.5,1400.76,552.55,2387.91,9052.55,0.0317,175
88,123,297,643.02,1587.44,1402.33,552.27,2387.88,9051.48,0.0388,174
88,124,297,643.26,1587.69,1403.43,552.14,2387.8,9052.37,0.0403,173
88,125,297,643.03,1588.63,1400.59,551.5,2387.87,9052.34,0.0347,172
88,126,297,643.08,1589.35,1403.72,552.3,2387.92,9051.07,0.0348,171
88,127,297,643.17,1587.44,1402.74,551.87,2387.85,9051.8,0.0339,170
88,128,297,643.94,1588.93,1403.61,552.02,2387.82,9052.74,0.0393,169
88,129,297,643.31,1588.51,1402.94,551.71,2387.89,9052.06,0.0339,168
88,130,297,643.32,1588.05,1402.55,551.92,2387.88,9051.35,0.036,167
88,131,297,643.94,1587.44,1402.06,551.77,2387.8,9051.7,0.0382,166
88,132,297,643.24,1586.55,1403.78,551.75,2387.84,9050.66,0.0398,165
88,133,297,643.65,1589.11,1403.48,551.77,2387.93,9052.73,0.0376,164
88,134,297,643.39,1586.8,1402.58,551.88,2387.86,9050.85,0.0411,163
88,135,297,645.09,1586.57,1404.22,552.25,2387.87,9052.33,0.0409,162
88,136,297,644.02,1590.52,1402.99,551.58,2387.89,9053.12,0.043,161
88,137,297,642.88,1590.81,1403.56,551.99,2387.78,9052.29,0.0401,160
88,138,297,643.52,1590.03,1403.18,551.21,2387.82,9052.59,0.0366,159
88,139,297,643.41,1590.92,1403.36,551.96,2387.91,9051.49,0.0375,158
88,140,297,643.36,1589.66,1402.53,552.21,2387.78,9052.88,0.0443,157
88,141,297,642.81,1587.97,1403.18,551.85,2387.81,9051.84,0.0403,156
88,142,297,643.38,1587.09,1403.0,551.35,2387.85,9051.85,0.0376,155
88,143,297,643.63,1588.63,1401.94,551.69,2387.78,9052.77,0.0424,154
88,144,297,643.41,1591.38,1404.24,551.4,2387.91,9050.14,0.0448,153
88,145,297,643.99,1589.16,1403.08,551.56,2387.82,9051.34,0.0424,152
88,146,297,644.23,1591.53,1403.32,551.69,2387.89,9052.47,0.0464,151
88,147,297,643.42,1589.63,1402.49,551.8,2387.78,9053.15,0.0442,150
88,148,297,644.53,1590.7,1403.98,551.16,2387.85,9053.57,0.0469,149
88,149,297,643.74,1590.36,1404.91,551.62,2387.86,9053.73,0.0441,148
88,150,297,643.19,1591.81,1403.41,551.25,2387.78,9052.65,0.0418,147
88,151,297,643.57,1589.14,1403.6,551.53,2387.92,9053.7,0.0416,146
88,152,297,644.61,1590.43,1406.16,551.59,2387.84,9052.97,0.0414,145
88,153,297,644.66,1590.11,1403.84,551.73,2387.74,9052.8,0.0424,144
88,154,297,643.41,1590.31,1404.36,551.6,2387.74,9051.81,0.0469,143
88,155,297,644.78,1589.47,1403.46,551.24,2387.76,9052.58,0.0417,142
88,156,297,644.21,1590.58,1404.58,551.88,2387.86,9052.69,0.0462,141
88,157,297,645.0,1588.8,1404.22,551.3,2387.82,9052.5,0.0468,140
88,158,297,644.89,1589.08,1404.41,551.26,2387.8,9052.17,0.0441,139
88,159,297,644.44,1591.15,1405.62,551.66,2387.78,9053.19,0.0412,138
88,160,297,644.06,1593.02,1404.12,551.36,2387.74,9052.28,0.049,137
88,161,297,644.16,1591.27,1403.93,551.25,2387.79,9052.36,0.0487,136
88,162,297,644.14,1590.64,1403.9,551.23,2387.76,9053.28,0.0503,135
88,163,297,644.5,1591.5,1404.48,551.48,2387.74,9052.86,0.0459,134
88,164,297,644.01,1591.31,1403.33,551.3,2387.95,9053.5,0.0471,133
88,165,297,643.87,1590.51,1404.21,550.9,2387.81,9052.91,0.0456,132
88,166,297,645.3,1591.0,1405.68,551.35,2387.83,9053.41,0.049,131
88,167,297,643.95,1591.43,1405.3,551.84,2387.76,9053.48,0.0472,130
88,168,297,645.24,1592.76,1405.36,550.95,2387.79,9053.82,0.0469,129
88,169,297,644.03,1590.62,1404.34,551.27,2387.85,9054.4,0.0509,128
88,170,297,644.82,1592.43,1405.48,550.96,2387.77,9053.89,0.0483,127
88,171,297,643.61,1591.16,1405.57,551.02,2387.8,9052.98,0.0497,126
88,172,297,645.05,1592.18,1405.24,551.35,2387.7,9053.36,0.0444,125
88,173,297,644.56,1593.56,1405.42,550.68,2387.81,9053.89,0.0472,124
88,174,297,644.97,1592.87,1407.01,550.96,2387.79,9052.36,0.0462,123
88,175,297,644.52,1592.88,1405.45,550.84,2387.75,9054.22,0.0491,122
88,176,297,644.63,1593.1,1407.54,550.82,2387.81,9053.27,0.052,121
88,177,297,644.32,1593.72,1406.2,551.25,2387.69,9053.74,0.0487,120
88,178,297,644.56,1591.2,1405.29,551.07,2387.73,9055.08,0.0513,119
88,179,297,645.15,1592.1,1404.51,550.96,2387.78,9054.0,0.0517,118
88,180,297,645.32,1592.9,1405.28,551.36,2387.83,9055.07,0.0545,117
88,181,297,644.8,1593.84,1406.11,550.68,2387.66,9054.31,0.0548,116
88,182,297,644.91,1594.83,1406.8,550.4,2387.79,9053.79,0.0487,115
88,183,297,644.66,1595.41,1407.78,550.65,2387.77,9054.45,0.0516,114
88,184,297,645.09,1591.2,1405.79,550.71,2387.74,9055.08,0.0597,113
88,185,297,644.7,1594.01,1406.83,549.87,2387.75,9053.78,0.0478,112
88,186,297,645.05,1594.7,1405.73,551.19,2387.68,9055.69,0.0533,111
88,187,297,645.68,1593.55,1406.42,550.51,2387.7,9053.97,0.0532,110
88,188,297,645.64,1594.55,1405.12,550.57,2387.78,9055.04,0.0518,109
88,189,297,644.96,1594.63,1406.03,550.24,2387.7,9054.9,0.0555,108
88,190,297,645.12,1593.48,1407.58,550.29,2387.74,9055.06,0.0536,107
88,191,297,645.34,1594.75,1406.71,550.28,2387.63,9053.81,0.0578,106
88,192,297,644.71,1594.58,1406.52,550.2,2387.62,9054.49,0.0595,105
88,193,297,645.32,1597.62,1408.62,550.19,2387.63,9055.27,0.0533,104
88,194,297,645.02,1595.12,1408.54,550.71,2387.69,9055.51,0.0614,103
88,195,297,645.3,1593.42,1406.52,550.39,2387.66,9054.99,0.0536,102
88,196,297,645.52,1594.08,1407.25,550.81,2387.78,9054.85,0.0614,101
88,197,297,645.54,1593.0,1407.48,549.99,2387.74,9054.64,0.051,100
88,198,297,644.91,1594.11,1405.54,550.43,2387.73,9054.59,0.0581,99
88,199,297,646.27,1594.19,1406.91,550.15,2387.7,9054.36,0.0579,98
88,200,297,646.19,1593.6,1408.15,550.6,2387.71,9055.73,0.0564,97
88,201,297,645.97,1594.15,1407.57,549.85,2387.67,9055.12,0.0633,96
88,202,297,645.22,1594.94,1406.93,550.05,2387.58,9054.3,0.0613,95
88,203,297,645.11,1592.91,1408.49,549.93,2387.72,9055.11,0.0597,94
88,204,297,645.12,1594.78,1407.5,550.43,2387.66,9055.37,0.0582,93
88,205,297,645.74,1597.03,1408.4,550.11,2387.62,9055.93,0.0609,92
88,206,297,645.97,1596.05,1408.8,549.62,2387.65,9054.76,0.059,91
88,207,297,645.49,1596.32,1409.44,550.46,2387.68,9056.56,0.0612,90
88,208,297,645.5,1595.75,1408.63,550.37,2387.7,9054.26,0.0554,89
88,209,297,645.82,1597.23,1407.91,549.85,2387.6,9055.24,0.0631,88
88,210,297,645.18,1597.37,1409.06,549.53,2387.64,9055.86,0.0593,87
88,211,297,645.8,1595.73,1406.69,549.73,2387.67,9054.98,0.0629,86
88,212,297,646.21,1595.31,1409.52,549.79,2387.6,9055.78,0.0736,85
88,213,297,646.45,1596.61,1408.13,550.22,2387.69,9056.23,0.0638,84
88,214,297,646.55,1597.68,1408.46,550.05,2387.58,9056.06,0.059,83
88,215,297,646.55,1595.65,1409.59,549.66,2387.56,9055.06,0.0644,82
88,216,297,646.53,1595.24,1408.4,549.95,2387.58,9057.6,0.0611,81
88,217,297,646.37,1598.14,1408.12,550.2,2387.66,9055.63,0.0676,80
88,218,297,646.13,1595.45,1409.77,549.75,2387.59,9056.09,0.066,79
88,219,297,646.01,1596.24,1409.19,549.81,2387.62,9056.58,0.0696,78
88,220,297,645.93,1598.24,1409.9,549.66,2387.62,9055.81,0.0647,77
88,221,297,646.87,1598.07,1409.93,549.47,2387.57,9055.89,0.066,76
88,222,297,646.84,1596.7,1409.03,549.6,2387.63,9056.52,0.0621,75
88,223,297,647.39,1598.93,1409.91,549.31,2387.61,9056.97,0.0689,74
88,224,297,646.14,1596.13,1410.11,549.69,2387.62,9056.22,0.062,73
88,225,297,646.4,1598.17,1407.39,549.74,2387.62,9055.2,0.0657,72
88,226,297,646.39,1597.45,1410.46,549.27,2387.54,9056.37,0.0763,71
88,227,297,647.66,1599.79,1409.85,549.09,2387.51,9056.98,0.0662,70
88,228,297,646.31,1598.27,1410.11,549.54,2387.6,9057.33,0.0662,69
88,229,297,646.5,1600.42,1410.36,549.74,2387.54,9056.48,0.0626,68
88,230,297,647.39,1598.94,1410.34,548.82,2387.57,9056.93,0.0704,67
88,231,297,646.74,1595.52,1410.03,548.94,2387.58,9056.77,0.0688,66
88,232,297,647.27,1597.65,1411.35,549.5,2387.5,9057.17,0.0676,65
88,233,297,647.47,1600.42,1410.54,549.11,2387.57,9055.67,0.0712,64
88,234,297,646.94,1598.48,1411.74,549.14,2387.51,9055.31,0.0735,63
88,235,297,646.94,1599.15,1411.17,548.74,2387.51,9056.94,0.0738,62
88,236,297,646.77,1598.89,1411.98,548.81,2387.57,9058.0,0.0835,61
88,237,297,647.45,1599.9,1411.98,548.93,2387.53,9056.74,0.0799,60
88,238,297,646.8,1600.44,1411.31,548.7,2387.46,9056.6,0.0719,59
88,239,297,647.27,1600.28,1411.38,549.05,2387.55,9057.56,0.0769,58
88,240,297,647.56,1600.73,1411.89,548.99,2387.43,9058.13,0.0799,57
88,241,297,646.93,1601.22,1411.39,549.01,2387.55,9058.22,0.0735,56
88,242,297,647.1,1599.57,1411.07,548.88,2387.48,9057.33,0.0741,55
88,243,297,647.52,1599.33,1412.23,548.86,2387.4,9058.02,0.0785,54
88,244,297,648.0,1599.62,1410.8,548.96,2387.46,9058.06,0.0793,53
88,245,297,647.54,1600.89,1410.87,548.86,2387.5,9057.53,0.0779,52
88,246,297,647.77,1601.57,1410.98,548.42,2387.42,9057.57,0.0689,51
88,247,297,648.02,1601.8,1410.88,548.57,2387.5,9058.48,0.0781,50
88,248,297,648.33,1602.2,1412.72,549.02,2387.43,9057.33,0.0771,49
88,249,297,647.4,1601.47,1411.66,548.66,2387.48,9057.74,0.0796,48
88,250,297,647.52,1601.99,1410.88,548.65,2387.44,9057.7,0.0766,47
88,251,297,647.55,1604.08,1412.09,548.48,2387.45,9058.52,0.0798,46
88,252,297,647.99,1603.08,1413.16,549.25,2387.45,9057.8,0.0815,45
88,253,297,647.58,1603.05,1412.61,548.56,2387.37,9057.76,0.0768,44
88,254,297,648.39,1601.22,1412.62,548.84,2387.41,9059.03,0.0809,43
88,255,297,648.47,1601.71,1413.89,548.71,2387.36,9059.03,0.0861,42
88,256,297,647.98,1601.41,1411.67,548.39,2387.41,9058.57,0.0823,41
88,257,297,648.39,1603.17,1415.22,548.48,2387.49,9058.74,0.0846,40
88,258,297,648.18,1601.96,1413.66,548.29,2387.33,9059.58,0.0791,39
88,259,297,648.23,1602.44,1412.75,547.95,2387.41,9058.91,0.0838,38
88,260,297,647.8,1602.28,1413.08,547.96,2387.45,9057.95,0.0834,37
88,261,297,647.86,1601.81,1413.46,548.36,2387.47,9058.65,0.0792,36
88,262,297,648.8,1604.74,1412.55,548.2,2387.4,9058.44,0.0786,35
88,263,297,648.19,1602.28,1412.4,548.03,2387.31,9059.46,0.0938,34
88,264,297,648.75,1606.06,1415.15,547.72,2387.41,9059.87,0.0832,33
88,265,297,648.14,1604.97,1411.94,548.12,2387.39,9060.41,0.0916,32
88,266,297,648.58,1602.08,1414.52,547.8,2387.31,9059.29,0.0875,31
88,267,297,648.26,1603.09,1415.02,547.93,2387.27,9060.87,0.0868,30
88,268,297,648.98,1605.99,1414.13,548.06,2387.3,9057.84,0.0908,29
88,269,297,649.02,1604.08,1413.58,547.57,2387.27,9058.73,0.086,28
88,270,297,648.48,1604.07,1416.49,547.65,2387.26,9059.44,0.0879,27
88,271,297,649.19,1605.94,1415.53,547.79,2387.33,9060.02,0.0898,26
88,272,297,648.89,1605.98,1414.83,547.78,2387.28,9061.25,0.0908,25
88,273,297,649.18,1604.08,1414.49,548.12,2387.27,9059.96,0.0917,24
88,274,297,648.69,1605.75,1414.33,548.12,2387.35,9060.03,0.085,23
88,275,297,648.48,1606.89,1414.85,547.44,2387.31,9059.99,0.0975,22
88,276,297,648.96,1603.41,1417.46,547.57,2387.31,9061.5,0.0974,21
88,277,297,648.62,1606.67,1415.96,547.13,2387.19,9060.18,0.0921,20
88,278,297,649.49,1604.78,1415.25,547.95,2387.29,9061.37,0.09,19
88,279,297,650.01,1605.78,1414.06,547.63,2387.29,9060.26,0.0899,18
88,280,297,649.24,1607.45,1415.38,546.88,2387.27,9061.09,0.0956,17
88,281,297,649.91,1608.1,1415.19,547.24,2387.26,9060.24,0.0931,16
88,282,297,649.72,1605.3,1415.54,546.68,2387.34,9060.41,0.0974,15
88,283,297,650.18,1608.01,1415.83,547.0,2387.28,9060.19,0.0997,14
88,284,297,649.65,1605.83,1416.9,547.22,2387.2,9061.19,0.1038,13
88,285,297,649.82,1607.78,1417.73,547.37,2387.19,9059.61,0.1003,12
88,286,297,650.27,1605.54,1417.42,546.79,2387.25,9060.64,0.1039,11
88,287,297,649.38,1606.42,1417.17,546.72,2387.34,9061.17,0.1021,10
88,288,297,650.04,1607.73,1417.78,547.11,2387.32,9061.01,0.1007,9
88,289,297,649.26,1606.21,1416.17,546.63,2387.26,9060.48,0.1006,8
88,290,297,650.08,1607.78,1417.22,546.87,2387.34,9061.46,0.1005,7
88,291,297,649.5,1606.28,1418.42,547.05,2387.28,9062.47,0.1029,6
88,292,297,650.91,1606.87,1415.86,546.7,2387.25,9061.85,0.1055,5
88,293,297,650.26,1609.24,1417.37,546.44,2387.24,9062.11,0.1027,4
88,294,297,650.3,1607.84,1416.78,546.85,2387.17,9061.05,0.1038,3
88,295,297,649.99,1608.6,1419.02,546.6,2387.14,9061.82,0.0988,2
88,296,297,649.44,1607.43,1419.17,546.33,2387.29,9062.55,0.1095,1
88,297,297,649.57,1610.02,1417.76,546.76,2387.19,9062.02,0.1046,0
89,1,340,642.05,1585.22,1399.68,552.87,2388.02,9050.57,0.0212,339
89,2,340,642.03,1583.46,1399.96,553.41,2387.95,9051.6,0.0259,338
89,3,340,641.91,1584.35,1400.39,553.27,2387.92,9050.92,0.026,337
89,4,340,642.3,1585.83,1401.7,553.18,2388.05,9050.09,0.0223,336
89,5,340,642.16,1585.35,1400.9,553.01,2388.03,9051.33,0.0255,335
89,6,340,641.63,1586.46,1400.05,552.54,2388.03,9050.56,0.0201,334
89,7,340,641.45,1585.91,1400.76,552.91,2387.99,9050.09,0.0271,333
89,8,340,641.7,1586.28,1399.62,552.63,2387.98,9050.78,0.0275,332
89,9,340,641.71,1586.96,1399.38,553.12,2387.99,9050.92,0.0237,331
89,10,340,642.42,1586.12,1400.61,553.0,2387.91,9050.03,0.0264,330
89,11,340,641.81,1586.54,1399.66,552.98,2388.05,9049.32,0.0287,329
89,12,340,641.78,1583.73,1400.29,553.19,2387.94,9048.48,0.0253,328
89,13,340,642.29,1584.38,1399.43,553.04,2388.1,9050.16,0.0255,327
89,14,340,642.34,1585.62,1400.57,552.78,2388.0,9050.25,0.024,326
89,15,340,642.72,1586.41,1400.37,553.15,2387.95,9049.5,0.0267,325
89,16,340,642.0,1584.8,1401.1,552.83,2388.03,9050.65,0.0249,324
89,17,340,642.48,1584.52,1401.6,552.7,2388.05,9050.16,0.025,323
89,18,340,642.14,1584.04,1399.32,553.12,2387.83,9050.81,0.0234,322
89,19,340,642.12,1584.21,1400.43,553.18,2388.0,9049.91,0.0208,321
89,20,340,642.53,1583.72,1400.29,552.68,2387.96,9050.2,0.0224,320
89,21,340,642.14,1585.99,1399.77,552.94,2388.09,9049.88,0.024,319
89,22,340,641.74,1586.89,1398.8,552.89,2387.96,9049.01,0.0233,318
89,23,340,642.25,1585.53,1399.52,552.82,2387.97,9049.04,0.0261,317
89,24,340,642.36,1585.45,1399.15,552.62,2388.02,9050.26,0.0231,316
89,25,340,641.82,1586.06,1400.05,553.56,2388.01,9050.49,0.0312,315
89,26,340,642.18,1585.88,1400.57,552.75,2388.02,9049.77,0.0261,314
89,27,340,641.97,1584.4,1399.92,552.88,2388.02,9050.43,0.023,313
89,28,340,641.79,1584.95,1400.45,553.25,2387.97,9049.89,0.0211,312
89,29,340,641.98,1587.54,1399.51,553.03,2388.02,9051.41,0.022,311
89,30,340,641.65,1584.2,1399.04,552.82,2387.95,9050.75,0.0259,310
89,31,340,642.28,1584.88,1400.96,552.82,2388.01,9049.61,0.0266,309
89,32,340,642.16,1584.58,1401.07,552.75,2387.99,9050.44,0.0237,308
89,33,340,642.24,1585.5,1398.43,552.57,2387.89,9050.23,0.0305,307
89,34,340,642.26,1586.04,1401.03,552.42,2387.93,9049.69,0.0183,306
89,35,340,641.91,1587.48,1400.54,552.86,2387.98,9049.52,0.0262,305
89,36,340,642.05,1585.27,1402.58,552.67,2387.97,9050.19,0.0287,304
89,37,340,642.49,1586.51,1400.06,553.02,2387.92,9050.21,0.0269,303
89,38,340,641.91,1584.36,1398.81,552.98,2387.99,9050.67,0.0247,302
89,39,340,642.0,1584.54,1399.44,552.81,2388.13,9050.2,0.021,301
89,40,340,641.99,1586.6,1400.49,553.12,2387.94,9049.74,0.0285,300
89,41,340,641.7,1584.72,1400.95,553.21,2388.14,9049.39,0.0256,299
89,42,340,641.72,1584.2,1400.61,552.84,2388.07,9049.5,0.0244,298
89,43,340,642.52,1583.34,1402.36,552.96,2387.97,9049.14,0.0296,297
89,44,340,642.13,1583.97,1399.21,553.01,2387.99,9050.38,0.0262,296
89,45,340,641.75,1584.33,1400.2,552.76,2388.02,9050.58,0.0281,295
89,46,340,642.02,1585.46,1401.11,552.57,2387.97,9049.1,0.0272,294
89,47,340,641.77,1585.53,1401.39,552.77,2387.91,9050.28,0.0237,293
89,48,340,642.71,1583.67,1400.62,552.9,2387.96,9049.89,0.0239,292
89,49,340,641.97,1585.97,1400.01,552.91,2388.05,9051.01,0.0303,291
89,50,340,642.33,1589.15,1401.19,552.49,2388.09,9050.09,0.0245,290
89,51,340,643.02,1585.4,1400.26,553.32,2388.02,9049.97,0.0294,289
89,52,340,641.89,1584.1,1398.88,552.6,2387.94,9049.8,0.0259,288
89,53,340,641.81,1587.09,1398.86,552.82,2387.99,9049.11,0.0282,287
89,54,340,641.93,1585.41,1399.67,552.94,2388.09,9049.77,0.0279,286
89,55,340,641.34,1586.01,1400.03,553.07,2388.01,9050.75,0.0298,285
89,56,340,642.18,1586.35,1400.96,553.03,2388.01,9049.74,0.0273,284
89,57,340,641.8,1584.17,1400.46,552.98,2388.02,9050.15,0.0233,283
89,58,340,642.79,1586.24,1399.22,552.66,2388.02,9049.58,0.0281,282
89,59,340,641.91,1584.89,1400.17,552.89,2388.01,9049.6,0.028,281
89,60,340,642.29,1586.08,1399.87,552.89,2387.94,9049.18,0.0233,280
89,61,340,641.77,1585.27,1401.46,552.81,2387.9,9050.37,0.0253,279
89,62,340,642.22,1586.42,1399.89,552.91,2388.02,9050.41,0.0291,278
89,63,340,642.77,1585.64,1400.7,553.07,2388.0,9049.39,0.0291,277
89,64,340,641.79,1586.44,1399.79,552.51,2388.03,9049.99,0.0323,276
89,65,340,642.01,1586.5,1401.09,552.56,2388.02,9051.45,0.027,275
89,66,340,643.19,1586.28,1400.24,552.73,2387.95,9048.67,0.0237,274
89,67,340,642.11,1586.02,1399.45,553.04,2387.87,9049.71,0.0298,273
89,68,340,642.16,1583.98,1400.51,552.25,2388.05,9050.52,0.0293,272
89,69,340,642.17,1583.81,1399.48,552.83,2387.92,9050.81,0.0239,271
89,70,340,643.18,1585.88,1399.65,552.83,2388.0,9051.35,0.025,270
89,71,340,641.59,1586.67,1400.84,552.23,2388.01,9049.76,0.0246,269
89,72,340,642.22,1586.0,1399.95,552.86,2388.01,9050.93,0.0279,268
89,73,340,642.13,1585.14,1401.95,552.95,2388.04,9050.76,0.0307,267
89,74,340,642.17,1584.69,1400.98,552.44,2387.91,9050.45,0.0224,266
89,75,340,642.38,1584.01,1399.38,553.18,2388.0,9050.98,0.0297,265
89,76,340,642.14,1585.9,1398.25,552.75,2388.01,9050.73,0.0283,264
89,77,340,641.62,1587.91,1400.93,552.53,2388.07,9051.61,0.0246,263
89,78,340,642.42,1584.6,1399.92,552.41,2388.02,9050.56,0.0236,262
89,79,340,642.08,1585.61,1399.23,552.6,2387.96,9050.07,0.0283,261
89,80,340,642.31,1586.34,1402.83,553.04,2387.92,9050.34,0.0292,260
89,81,340,641.3,1588.06,1400.81,552.47,2387.89,9050.75,0.0242,259
89,82,340,642.38,1586.12,1400.47,552.02,2387.9,9050.96,0.0306,258
89,83,340,641.62,1586.15,1399.42,553.4,2387.93,9051.1,0.0195,257
89,84,340,642.64,1585.19,1400.89,553.01,2387.97,9050.3,0.0305,256
89,85,340,642.24,1587.54,1400.41,552.89,2388.0,9049.42,0.0293,255
89,86,340,642.57,1586.93,1401.0,552.62,2387.96,9051.32,0.0288,254
89,87,340,642.36,1585.64,1400.38,552.34,2387.9,9050.29,0.0339,253
89,88,340,642.73,1587.38,1401.63,553.27,2387.97,9050.45,0.0269,252
89,89,340,642.56,1587.07,1399.29,552.49,2387.91,9050.31,0.034,251
89,90,340,642.52,1585.58,1400.6,552.72,2387.89,9051.66,0.0308,250
89,91,340,642.93,1584.87,1402.87,551.99,2387.92,9051.24,0.0265,249
89,92,340,642.39,1587.3,1402.44,552.56,2388.04,9050.8,0.028,248
89,93,340,642.94,1586.96,1401.63,552.65,2388.05,9050.91,0.03,247
89,94,340,643.25,1586.32,1400.98,552.64,2387.89,9050.51,0.0253,246
89,95,340,642.13,1587.76,1401.57,552.79,2387.89,9050.62,0.0291,245
89,96,340,642.57,1586.72,1399.95,552.55,2387.93,9049.61,0.0291,244
89,97,340,642.36,1587.69,1401.49,552.6,2388.02,9050.84,0.0288,243
89,98,340,643.17,1586.49,1401.53,552.47,2387.93,9051.0,0.0296,242
89,99,340,642.41,1585.83,1400.69,553.01,2387.96,9049.75,0.0273,241
89,100,340,641.61,1585.11,1401.55,553.06,2387.87,9051.4,0.0291,240
89,101,340,642.67,1587.74,1400.69,552.16,2387.9,9051.1,0.0301,239
89,102,340,642.63,1585.05,1401.3,552.41,2387.91,9050.42,0.0286,238
89,103,340,643.4,1588.9,1400.61,553.13,2387.93,9051.09,0.0332,237
89,104,340,642.71,1586.55,1400.5,552.04,2387.97,9050.46,0.0288,236
89,105,340,642.21,1587.24,1398.5,552.77,2387.92,9051.69,0.0281,235
89,106,340,643.11,1586.52,1401.14,552.36,2387.98,9051.32,0.0303,234
89,107,340,643.07,1586.51,1400.78,552.46,2387.95,9049.88,0.031,233
89,108,340,642.88,1587.57,1400.74,552.15,2387.99,9050.78,0.0339,232
89,109,340,642.98,1586.69,1400.75,552.25,2387.94,9049.73,0.0299,231
89,110,340,642.73,1586.38,1402.04,552.25,2388.03,9049.89,0.0319,230
89,111,340,643.24,1585.56,1402.61,552.08,2387.97,9051.97,0.0311,229
89,112,340,642.47,1585.72,1401.59,552.26,2387.95,9051.95,0.0301,228
89,113,340,642.94,1588.96,1402.25,552.03,2387.9,9050.05,0.0338,227
